reading datetime,discharge(cubic feet per second)
2005-02-08 00:00:00,172
2005-02-09 00:00:00,185
2005-02-10 00:00:00,186
2005-02-11 00:00:00,181
2005-02-12 00:00:00,175
2005-02-13 00:00:00,172
2005-02-14 00:00:00,186
2005-02-15 00:00:00,219
2005-02-16 00:00:00,272
2005-02-17 00:00:00,296
2005-02-18 00:00:00,297
2005-02-19 00:00:00,283
2005-02-20 00:00:00,270
2005-02-21 00:00:00,261
2005-02-22 00:00:00,244
2005-02-23 00:00:00,234
2005-02-24 00:00:00,224
2005-02-25 00:00:00,217
2005-02-26 00:00:00,212
2005-02-27 00:00:00,208
2005-02-28 00:00:00,206
2005-03-01 00:00:00,215
2005-03-02 00:00:00,212
2005-03-03 00:00:00,207
2005-03-04 00:00:00,203
2005-03-05 00:00:00,198
2005-03-06 00:00:00,198
2005-03-07 00:00:00,208
2005-03-08 00:00:00,226
2005-03-09 00:00:00,235
2005-03-10 00:00:00,235
2005-03-11 00:00:00,230
2005-03-12 00:00:00,224
2005-03-13 00:00:00,214
2005-03-14 00:00:00,207
2005-03-15 00:00:00,201
2005-03-16 00:00:00,194
2005-03-17 00:00:00,187
2005-03-18 00:00:00,184
2005-03-19 00:00:00,179
2005-03-20 00:00:00,180
2005-03-21 00:00:00,181
2005-03-22 00:00:00,183
2005-03-23 00:00:00,188
2005-03-24 00:00:00,185
2005-03-25 00:00:00,190
2005-03-26 00:00:00,193
2005-03-27 00:00:00,198
2005-03-28 00:00:00,204
2005-03-29 00:00:00,206
2005-03-30 00:00:00,209
2005-03-31 00:00:00,205
2005-04-01 00:00:00,212
2005-04-02 00:00:00,211
2005-04-03 00:00:00,194
2005-04-04 00:00:00,134
2005-04-05 00:00:00,120
2005-04-06 00:00:00,119
2005-04-07 00:00:00,120
2005-04-08 00:00:00,97.0
2005-04-09 00:00:00,91.0
2005-04-10 00:00:00,104
2005-04-11 00:00:00,60.0
2005-04-12 00:00:00,55.7
2005-04-13 00:00:00,64.0
2005-04-14 00:00:00,47.6
2005-04-15 00:00:00,45.9
2005-04-16 00:00:00,53.7
2005-04-17 00:00:00,60.5
2005-04-18 00:00:00,46.7
2005-04-19 00:00:00,45.1
2005-04-20 00:00:00,47.9
2005-04-21 00:00:00,58.0
2005-04-22 00:00:00,52.1
2005-04-23 00:00:00,52.3
2005-04-24 00:00:00,71.3
2005-04-25 00:00:00,96.2
2005-04-26 00:00:00,121
2005-04-27 00:00:00,99.4
2005-04-28 00:00:00,103
2005-04-29 00:00:00,122
2005-04-30 00:00:00,127
2005-05-01 00:00:00,125
2005-05-02 00:00:00,125
2005-05-03 00:00:00,121
2005-05-04 00:00:00,115
2005-05-05 00:00:00,108
2005-05-06 00:00:00,98.1
2005-05-07 00:00:00,94.9
2005-05-08 00:00:00,88.7
2005-05-09 00:00:00,84.4
2005-05-10 00:00:00,80.6
2005-05-11 00:00:00,84.0
2005-05-12 00:00:00,80.5
2005-05-13 00:00:00,80.0
2005-05-14 00:00:00,92.2
2005-05-15 00:00:00,95.8
2005-05-16 00:00:00,95.6
2005-05-17 00:00:00,92.0
2005-05-18 00:00:00,85.3
2005-05-19 00:00:00,79.7
2005-05-20 00:00:00,80.4
2005-05-21 00:00:00,76.2
2005-05-22 00:00:00,75.4
2005-05-23 00:00:00,82.9
2005-05-24 00:00:00,85.9
2005-05-25 00:00:00,83.0
2005-05-26 00:00:00,77.0
2005-05-27 00:00:00,73.6
2005-05-28 00:00:00,72.2
2005-05-29 00:00:00,65.7
2005-05-30 00:00:00,59.8
2005-05-31 00:00:00,52.1
2005-06-01 00:00:00,47.3
2005-06-02 00:00:00,44.2
2005-06-03 00:00:00,41.3
2005-06-04 00:00:00,39.9
2005-06-05 00:00:00,41.7
2005-06-06 00:00:00,48.4
2005-06-07 00:00:00,52.1
2005-06-08 00:00:00,50.8
2005-06-09 00:00:00,50.0
2005-06-10 00:00:00,49.3
2005-06-11 00:00:00,48.0
2005-06-12 00:00:00,60.0
2005-06-13 00:00:00,78.0
2005-06-14 00:00:00,82.7
2005-06-15 00:00:00,80.8
2005-06-16 00:00:00,81.5
2005-06-17 00:00:00,79.1
2005-06-18 00:00:00,80.0
2005-06-19 00:00:00,78.5
2005-06-20 00:00:00,75.4
2005-06-21 00:00:00,72.4
2005-06-22 00:00:00,76.9
2005-06-23 00:00:00,68.6
2005-06-24 00:00:00,65.4
2005-06-25 00:00:00,64.8
2005-06-26 00:00:00,62.5
2005-06-27 00:00:00,58.8
2005-06-28 00:00:00,59.7
2005-06-29 00:00:00,84.0
2005-06-30 00:00:00,106
2005-07-01 00:00:00,91.0
2005-07-02 00:00:00,84.8
2005-07-03 00:00:00,73.2
2005-07-04 00:00:00,66.1
2005-07-05 00:00:00,70.6
2005-07-06 00:00:00,66.4
2005-07-07 00:00:00,65.0
2005-07-08 00:00:00,82.0
2005-07-09 00:00:00,95.7
2005-07-10 00:00:00,94.0
2005-07-11 00:00:00,80.0
2005-07-12 00:00:00,70.0
2005-07-13 00:00:00,64.0
2005-07-14 00:00:00,63.0
2005-07-15 00:00:00,61.0
2005-07-16 00:00:00,116
2005-07-17 00:00:00,146
2005-07-18 00:00:00,162
2005-07-19 00:00:00,173
2005-07-20 00:00:00,163
2005-07-21 00:00:00,157
2005-07-22 00:00:00,134
2005-07-23 00:00:00,117
2005-07-24 00:00:00,113
2005-07-25 00:00:00,113
2005-07-26 00:00:00,107
2005-07-27 00:00:00,118
2005-07-28 00:00:00,111
2005-07-29 00:00:00,109
2005-07-30 00:00:00,108
2005-07-31 00:00:00,101
2005-08-01 00:00:00,98.0
2005-08-02 00:00:00,91.8
2005-08-03 00:00:00,85.1
2005-08-04 00:00:00,78.8
2005-08-05 00:00:00,76.0
2005-08-06 00:00:00,68.7
2005-08-07 00:00:00,61.6
2005-08-08 00:00:00,54.9
2005-08-09 00:00:00,46.7
2005-08-10 00:00:00,43.3
2005-08-11 00:00:00,44.0
2005-08-12 00:00:00,42.8
2005-08-13 00:00:00,45.6
2005-08-14 00:00:00,60.0
2005-08-15 00:00:00,56.1
2005-08-16 00:00:00,51.6
2005-08-17 00:00:00,49.0
2005-08-18 00:00:00,45.6
2005-08-19 00:00:00,35.1
2005-08-20 00:00:00,36.7
2005-08-21 00:00:00,39.1
2005-08-22 00:00:00,36.4
2005-08-23 00:00:00,37.2
2005-08-24 00:00:00,36.8
2005-08-25 00:00:00,34.9
2005-08-26 00:00:00,36.0
2005-08-27 00:00:00,45.9
2005-08-28 00:00:00,52.1
2005-08-29 00:00:00,52.1
2005-08-30 00:00:00,53.2
2005-08-31 00:00:00,46.7
2005-09-01 00:00:00,40.1
2005-09-02 00:00:00,37.9
2005-09-03 00:00:00,35.6
2005-09-04 00:00:00,33.7
2005-09-05 00:00:00,33.0
2005-09-06 00:00:00,31.5
2005-09-07 00:00:00,30.7
2005-09-08 00:00:00,33.2
2005-09-09 00:00:00,29.6
2005-09-10 00:00:00,25.8
2005-09-11 00:00:00,23.1
2005-09-12 00:00:00,21.8
2005-09-13 00:00:00,23.6
2005-09-14 00:00:00,26.1
2005-09-15 00:00:00,29.6
2005-09-16 00:00:00,37.6
2005-09-17 00:00:00,40.0
2005-09-18 00:00:00,41.2
2005-09-19 00:00:00,40.7
2005-09-20 00:00:00,39.6
2005-09-21 00:00:00,38.8
2005-09-22 00:00:00,43.6
2005-09-23 00:00:00,58.7
2005-09-24 00:00:00,56.4
2005-09-25 00:00:00,56.6
2005-09-26 00:00:00,78.4
2005-09-27 00:00:00,79.6
2005-09-28 00:00:00,76.4
2005-09-29 00:00:00,81.5
2005-09-30 00:00:00,73.3
2005-10-01 00:00:00,68.8
2005-10-02 00:00:00,65.3
2005-10-03 00:00:00,62.2
2005-10-04 00:00:00,61.6
2005-10-05 00:00:00,59.8
2005-10-06 00:00:00,57.9
2005-10-07 00:00:00,56.4
2005-10-08 00:00:00,53.0
2005-10-09 00:00:00,51.0
2005-10-10 00:00:00,50.9
2005-10-11 00:00:00,52.1
2005-10-12 00:00:00,52.8
2005-10-13 00:00:00,53.9
2005-10-14 00:00:00,54.6
2005-10-15 00:00:00,55.2
2005-10-16 00:00:00,53.3
2005-10-17 00:00:00,51.5
2005-10-18 00:00:00,52.1
2005-10-19 00:00:00,51.7
2005-10-20 00:00:00,50.3
2005-10-21 00:00:00,52.0
2005-10-22 00:00:00,51.7
2005-10-23 00:00:00,51.9
2005-10-24 00:00:00,53.5
2005-10-25 00:00:00,53.8
2005-10-26 00:00:00,51.7
2005-10-27 00:00:00,52.1
2005-10-28 00:00:00,57.4
2005-10-29 00:00:00,59.8
2005-10-30 00:00:00,61.2
2005-10-31 00:00:00,63.0
2005-11-01 00:00:00,142
2005-11-02 00:00:00,144
2005-11-03 00:00:00,180
2005-11-04 00:00:00,171
2005-11-05 00:00:00,133
2005-11-06 00:00:00,93.7
2005-11-07 00:00:00,156
2005-11-08 00:00:00,169
2005-11-09 00:00:00,133
2005-11-10 00:00:00,113
2005-11-11 00:00:00,97.9
2005-11-12 00:00:00,86.7
2005-11-13 00:00:00,42.9
2005-11-14 00:00:00,104
2005-11-15 00:00:00,137
2005-11-16 00:00:00,178
2005-11-17 00:00:00,210
2005-11-18 00:00:00,175
2005-11-19 00:00:00,147
2005-11-20 00:00:00,128
2005-11-21 00:00:00,180
2005-11-22 00:00:00,170
2005-11-23 00:00:00,134
2005-11-24 00:00:00,117
2005-11-25 00:00:00,110
2005-11-26 00:00:00,108
2005-11-27 00:00:00,108
2005-11-28 00:00:00,161
2005-11-29 00:00:00,192
2005-11-30 00:00:00,180
2005-12-01 00:00:00,194
2005-12-02 00:00:00,179
2005-12-03 00:00:00,157
2005-12-04 00:00:00,143
2005-12-05 00:00:00,130
2005-12-06 00:00:00,150
2005-12-07 00:00:00,146
2005-12-08 00:00:00,154
2005-12-09 00:00:00,146
2005-12-10 00:00:00,127
2005-12-11 00:00:00,116
2005-12-12 00:00:00,109
2005-12-13 00:00:00,105
2005-12-14 00:00:00,104
2005-12-15 00:00:00,106
2005-12-16 00:00:00,108
2005-12-17 00:00:00,106
2005-12-18 00:00:00,103
2005-12-19 00:00:00,100
2005-12-20 00:00:00,98.2
2005-12-21 00:00:00,96.6
2005-12-22 00:00:00,95.5
2005-12-23 00:00:00,94.7
2005-12-24 00:00:00,95.0
2005-12-25 00:00:00,101
2005-12-26 00:00:00,110
2005-12-27 00:00:00,114
2005-12-28 00:00:00,117
2005-12-29 00:00:00,122
2005-12-30 00:00:00,122
2005-12-31 00:00:00,127
2006-01-01 00:00:00,125
2006-01-02 00:00:00,134
2006-01-03 00:00:00,149
2006-01-04 00:00:00,158
2006-01-05 00:00:00,166
2006-01-06 00:00:00,163
2006-01-07 00:00:00,156
2006-01-08 00:00:00,149
2006-01-09 00:00:00,140
2006-01-10 00:00:00,135
2006-01-11 00:00:00,135
2006-01-12 00:00:00,136
2006-01-13 00:00:00,143
2006-01-14 00:00:00,161
2006-01-15 00:00:00,165
2006-01-16 00:00:00,162
2006-01-17 00:00:00,160
2006-01-18 00:00:00,172
2006-01-19 00:00:00,176
2006-01-20 00:00:00,178
2006-01-21 00:00:00,203
2006-01-22 00:00:00,212
2006-01-23 00:00:00,215
2006-01-24 00:00:00,210
2006-01-25 00:00:00,202
2006-01-26 00:00:00,188
2006-01-27 00:00:00,178
2006-01-28 00:00:00,171
2006-01-29 00:00:00,182
2006-01-30 00:00:00,201
2006-01-31 00:00:00,209
2006-02-01 00:00:00,205
2006-02-02 00:00:00,196
2006-02-03 00:00:00,192
2006-02-04 00:00:00,195
2006-02-05 00:00:00,214
2006-02-06 00:00:00,212
2006-02-07 00:00:00,209
2006-02-08 00:00:00,201
2006-02-09 00:00:00,190
2006-02-10 00:00:00,181
2006-02-11 00:00:00,175
2006-02-12 00:00:00,168
2006-02-13 00:00:00,164
2006-02-14 00:00:00,161
2006-02-15 00:00:00,157
2006-02-16 00:00:00,171
2006-02-17 00:00:00,228
2006-02-18 00:00:00,255
2006-02-19 00:00:00,261
2006-02-20 00:00:00,257
2006-02-21 00:00:00,237
2006-02-22 00:00:00,217
2006-02-23 00:00:00,202
2006-02-24 00:00:00,189
2006-02-25 00:00:00,182
2006-02-26 00:00:00,172
2006-02-27 00:00:00,167
2006-02-28 00:00:00,162
2006-03-01 00:00:00,155
2006-03-02 00:00:00,154
2006-03-03 00:00:00,151
2006-03-04 00:00:00,145
2006-03-05 00:00:00,142
2006-03-06 00:00:00,139
2006-03-07 00:00:00,135
2006-03-08 00:00:00,133
2006-03-09 00:00:00,165
2006-03-10 00:00:00,222
2006-03-11 00:00:00,257
2006-03-12 00:00:00,274
2006-03-13 00:00:00,299
2006-03-14 00:00:00,325
2006-03-15 00:00:00,332
2006-03-16 00:00:00,248
2006-03-17 00:00:00,202
2006-03-18 00:00:00,205
2006-03-19 00:00:00,219
2006-03-20 00:00:00,168
2006-03-21 00:00:00,149
2006-03-22 00:00:00,119
2006-03-23 00:00:00,120
2006-03-24 00:00:00,109
2006-03-25 00:00:00,109
2006-03-26 00:00:00,124
2006-03-27 00:00:00,95.2
2006-03-28 00:00:00,83.2
2006-03-29 00:00:00,96.6
2006-03-30 00:00:00,73.3
2006-03-31 00:00:00,73.7
2006-04-01 00:00:00,103
2006-04-02 00:00:00,118
2006-04-03 00:00:00,91.0
2006-04-04 00:00:00,93.4
2006-04-05 00:00:00,85.7
2006-04-06 00:00:00,85.3
2006-04-07 00:00:00,133
2006-04-08 00:00:00,161
2006-04-09 00:00:00,171
2006-04-10 00:00:00,129
2006-04-11 00:00:00,120
2006-04-12 00:00:00,145
2006-04-13 00:00:00,161
2006-04-14 00:00:00,177
2006-04-15 00:00:00,196
2006-04-16 00:00:00,179
2006-04-17 00:00:00,163
2006-04-18 00:00:00,143
2006-04-19 00:00:00,134
2006-04-20 00:00:00,126
2006-04-21 00:00:00,120
2006-04-22 00:00:00,113
2006-04-23 00:00:00,112
2006-04-24 00:00:00,116
2006-04-25 00:00:00,117
2006-04-26 00:00:00,110
2006-04-27 00:00:00,109
2006-04-28 00:00:00,101
2006-04-29 00:00:00,94.9
2006-04-30 00:00:00,91.6
2006-05-01 00:00:00,89.0
2006-05-02 00:00:00,96.4
2006-05-03 00:00:00,115
2006-05-04 00:00:00,117
2006-05-05 00:00:00,111
2006-05-06 00:00:00,105
2006-05-07 00:00:00,93.2
2006-05-08 00:00:00,90.6
2006-05-09 00:00:00,84.5
2006-05-10 00:00:00,86.1
2006-05-11 00:00:00,153
2006-05-12 00:00:00,214
2006-05-13 00:00:00,266
2006-05-14 00:00:00,305
2006-05-15 00:00:00,331
2006-05-16 00:00:00,337
2006-05-17 00:00:00,332
2006-05-18 00:00:00,322
2006-05-19 00:00:00,313
2006-05-20 00:00:00,295
2006-05-21 00:00:00,283
2006-05-22 00:00:00,265
2006-05-23 00:00:00,248
2006-05-24 00:00:00,232
2006-05-25 00:00:00,217
2006-05-26 00:00:00,232
2006-05-27 00:00:00,219
2006-05-28 00:00:00,196
2006-05-29 00:00:00,170
2006-05-30 00:00:00,150
2006-05-31 00:00:00,140
2006-06-01 00:00:00,131
2006-06-02 00:00:00,118
2006-06-03 00:00:00,113
2006-06-04 00:00:00,114
2006-06-05 00:00:00,112
2006-06-06 00:00:00,108
2006-06-07 00:00:00,107
2006-06-08 00:00:00,104
2006-06-09 00:00:00,99.7
2006-06-10 00:00:00,90.8
2006-06-11 00:00:00,81.3
2006-06-12 00:00:00,74.7
2006-06-13 00:00:00,67.2
2006-06-14 00:00:00,64.2
2006-06-15 00:00:00,57.8
2006-06-16 00:00:00,52.9
2006-06-17 00:00:00,55.4
2006-06-18 00:00:00,56.4
2006-06-19 00:00:00,70.6
2006-06-20 00:00:00,75.0
2006-06-21 00:00:00,88.3
2006-06-22 00:00:00,126
2006-06-23 00:00:00,143
2006-06-24 00:00:00,145
2006-06-25 00:00:00,141
2006-06-26 00:00:00,132
2006-06-27 00:00:00,139
2006-06-28 00:00:00,158
2006-06-29 00:00:00,161
2006-06-30 00:00:00,142
2006-07-01 00:00:00,121
2006-07-02 00:00:00,107
2006-07-03 00:00:00,102
2006-07-04 00:00:00,100
2006-07-05 00:00:00,87.5
2006-07-06 00:00:00,80.1
2006-07-07 00:00:00,72.3
2006-07-08 00:00:00,68.4
2006-07-09 00:00:00,63.6
2006-07-10 00:00:00,64.6
2006-07-11 00:00:00,62.1
2006-07-12 00:00:00,89.7
2006-07-13 00:00:00,96.3
2006-07-14 00:00:00,90.8
2006-07-15 00:00:00,87.8
2006-07-16 00:00:00,80.5
2006-07-17 00:00:00,75.2
2006-07-18 00:00:00,77.4
2006-07-19 00:00:00,71.5
2006-07-20 00:00:00,80.1
2006-07-21 00:00:00,89.8
2006-07-22 00:00:00,86.3
2006-07-23 00:00:00,77.6
2006-07-24 00:00:00,71.1
2006-07-25 00:00:00,69.5
2006-07-26 00:00:00,67.4
2006-07-27 00:00:00,70.7
2006-07-28 00:00:00,85.1
2006-07-29 00:00:00,80.4
2006-07-30 00:00:00,74.1
2006-07-31 00:00:00,64.7
2006-08-01 00:00:00,55.8
2006-08-02 00:00:00,50.6
2006-08-03 00:00:00,60.4
2006-08-04 00:00:00,69.4
2006-08-05 00:00:00,64.7
2006-08-06 00:00:00,57.4
2006-08-07 00:00:00,52.1
2006-08-08 00:00:00,47.4
2006-08-09 00:00:00,42.0
2006-08-10 00:00:00,41.8
2006-08-11 00:00:00,38.3
2006-08-12 00:00:00,34.3
2006-08-13 00:00:00,32.1
2006-08-14 00:00:00,32.4
2006-08-15 00:00:00,33.5
2006-08-16 00:00:00,34.2
2006-08-17 00:00:00,33.7
2006-08-18 00:00:00,32.3
2006-08-19 00:00:00,41.6
2006-08-20 00:00:00,45.6
2006-08-21 00:00:00,39.4
2006-08-22 00:00:00,38.4
2006-08-23 00:00:00,39.2
2006-08-24 00:00:00,46.5
2006-08-25 00:00:00,56.9
2006-08-26 00:00:00,56.8
2006-08-27 00:00:00,55.8
2006-08-28 00:00:00,58.0
2006-08-29 00:00:00,78.0
2006-08-30 00:00:00,73.9
2006-08-31 00:00:00,61.2
2006-09-01 00:00:00,47.6
2006-09-02 00:00:00,44.3
2006-09-03 00:00:00,41.9
2006-09-04 00:00:00,41.8
2006-09-05 00:00:00,45.8
2006-09-06 00:00:00,50.7
2006-09-07 00:00:00,48.6
2006-09-08 00:00:00,44.3
2006-09-09 00:00:00,45.0
2006-09-10 00:00:00,43.9
2006-09-11 00:00:00,41.1
2006-09-12 00:00:00,43.2
2006-09-13 00:00:00,88.9
2006-09-14 00:00:00,140
2006-09-15 00:00:00,166
2006-09-16 00:00:00,158
2006-09-17 00:00:00,128
2006-09-18 00:00:00,112
2006-09-19 00:00:00,101
2006-09-20 00:00:00,97.3
2006-09-21 00:00:00,91.9
2006-09-22 00:00:00,90.7
2006-09-23 00:00:00,132
2006-09-24 00:00:00,146
2006-09-25 00:00:00,136
2006-09-26 00:00:00,120
2006-09-27 00:00:00,106
2006-09-28 00:00:00,99.7
2006-09-29 00:00:00,91.8
2006-09-30 00:00:00,89.8
2006-10-01 00:00:00,89.4
2006-10-02 00:00:00,92.4
2006-10-03 00:00:00,97.6
2006-10-04 00:00:00,111
2006-10-05 00:00:00,117
2006-10-06 00:00:00,115
2006-10-07 00:00:00,118
2006-10-08 00:00:00,120
2006-10-09 00:00:00,125
2006-10-10 00:00:00,124
2006-10-11 00:00:00,128
2006-10-12 00:00:00,134
2006-10-13 00:00:00,135
2006-10-14 00:00:00,135
2006-10-15 00:00:00,130
2006-10-16 00:00:00,128
2006-10-17 00:00:00,158
2006-10-18 00:00:00,181
2006-10-19 00:00:00,193
2006-10-20 00:00:00,190
2006-10-21 00:00:00,181
2006-10-22 00:00:00,185
2006-10-23 00:00:00,192
2006-10-24 00:00:00,191
2006-10-25 00:00:00,191
2006-10-26 00:00:00,192
2006-10-27 00:00:00,201
2006-10-28 00:00:00,215
2006-10-29 00:00:00,228
2006-10-30 00:00:00,232
2006-10-31 00:00:00,228
2006-11-01 00:00:00,274
2006-11-02 00:00:00,266
2006-11-03 00:00:00,285
2006-11-04 00:00:00,281
2006-11-05 00:00:00,235
2006-11-06 00:00:00,287
2006-11-07 00:00:00,307
2006-11-08 00:00:00,267
2006-11-09 00:00:00,321
2006-11-10 00:00:00,313
2006-11-11 00:00:00,272
2006-11-12 00:00:00,249
2006-11-13 00:00:00,294
2006-11-14 00:00:00,296
2006-11-15 00:00:00,305
2006-11-16 00:00:00,305
2006-11-17 00:00:00,245
2006-11-18 00:00:00,235
2006-11-19 00:00:00,219
2006-11-20 00:00:00,205
2006-11-21 00:00:00,248
2006-11-22 00:00:00,258
2006-11-23 00:00:00,228
2006-11-24 00:00:00,213
2006-11-25 00:00:00,205
2006-11-26 00:00:00,202
2006-11-27 00:00:00,229
2006-11-28 00:00:00,232
2006-11-29 00:00:00,220
2006-11-30 00:00:00,231
2006-12-01 00:00:00,269
2006-12-02 00:00:00,301
2006-12-03 00:00:00,317
2006-12-04 00:00:00,313
2006-12-05 00:00:00,300
2006-12-06 00:00:00,281
2006-12-07 00:00:00,267
2006-12-08 00:00:00,251
2006-12-09 00:00:00,241
2006-12-10 00:00:00,232
2006-12-11 00:00:00,226
2006-12-12 00:00:00,224
2006-12-13 00:00:00,240
2006-12-14 00:00:00,248
2006-12-15 00:00:00,245
2006-12-16 00:00:00,239
2006-12-17 00:00:00,231
2006-12-18 00:00:00,221
2006-12-19 00:00:00,211
2006-12-20 00:00:00,203
2006-12-21 00:00:00,200
2006-12-22 00:00:00,204
2006-12-23 00:00:00,208
2006-12-24 00:00:00,220
2006-12-25 00:00:00,220
2006-12-26 00:00:00,216
2006-12-27 00:00:00,208
2006-12-28 00:00:00,206
2006-12-29 00:00:00,200
2006-12-30 00:00:00,194
2006-12-31 00:00:00,196
2007-01-01 00:00:00,220
2007-01-02 00:00:00,238
2007-01-03 00:00:00,242
2007-01-04 00:00:00,241
2007-01-05 00:00:00,290
2007-01-06 00:00:00,311
2007-01-07 00:00:00,325
2007-01-08 00:00:00,330
2007-01-09 00:00:00,326
2007-01-10 00:00:00,313
2007-01-11 00:00:00,296
2007-01-12 00:00:00,290
2007-01-13 00:00:00,293
2007-01-14 00:00:00,291
2007-01-15 00:00:00,315
2007-01-16 00:00:00,322
2007-01-17 00:00:00,318
2007-01-18 00:00:00,307
2007-01-19 00:00:00,294
2007-01-20 00:00:00,280
2007-01-21 00:00:00,269
2007-01-22 00:00:00,260
2007-01-23 00:00:00,251
2007-01-24 00:00:00,246
2007-01-25 00:00:00,240
2007-01-26 00:00:00,232
2007-01-27 00:00:00,225
2007-01-28 00:00:00,219
2007-01-29 00:00:00,210
2007-01-30 00:00:00,202
2007-01-31 00:00:00,194
2007-02-01 00:00:00,188
2007-02-02 00:00:00,182
2007-02-03 00:00:00,174
2007-02-04 00:00:00,168
2007-02-05 00:00:00,162
2007-02-06 00:00:00,160
2007-02-07 00:00:00,155
2007-02-08 00:00:00,154
2007-02-09 00:00:00,152
2007-02-10 00:00:00,150
2007-02-11 00:00:00,148
2007-02-12 00:00:00,146
2007-02-13 00:00:00,142
2007-02-14 00:00:00,140
2007-02-15 00:00:00,138
2007-02-16 00:00:00,136
2007-02-17 00:00:00,134
2007-02-18 00:00:00,134
2007-02-19 00:00:00,132
2007-02-20 00:00:00,132
2007-02-21 00:00:00,131
2007-02-22 00:00:00,132
2007-02-23 00:00:00,132
2007-02-24 00:00:00,132
2007-02-25 00:00:00,133
2007-02-26 00:00:00,138
2007-02-27 00:00:00,137
2007-02-28 00:00:00,136
2007-03-01 00:00:00,146
2007-03-02 00:00:00,182
2007-03-03 00:00:00,202
2007-03-04 00:00:00,196
2007-03-05 00:00:00,190
2007-03-06 00:00:00,190
2007-03-07 00:00:00,190
2007-03-08 00:00:00,190
2007-03-09 00:00:00,190
2007-03-10 00:00:00,192
2007-03-11 00:00:00,208
2007-03-12 00:00:00,223
2007-03-13 00:00:00,237
2007-03-14 00:00:00,252
2007-03-15 00:00:00,269
2007-03-16 00:00:00,271
2007-03-17 00:00:00,267
2007-03-18 00:00:00,257
2007-03-19 00:00:00,246
2007-03-20 00:00:00,240
2007-03-21 00:00:00,228
2007-03-22 00:00:00,227
2007-03-23 00:00:00,232
2007-03-24 00:00:00,236
2007-03-25 00:00:00,236
2007-03-26 00:00:00,232
2007-03-27 00:00:00,237
2007-03-28 00:00:00,247
2007-03-29 00:00:00,241
2007-03-30 00:00:00,232
2007-03-31 00:00:00,226
2007-04-01 00:00:00,214
2007-04-02 00:00:00,140
2007-04-03 00:00:00,116
2007-04-04 00:00:00,124
2007-04-05 00:00:00,107
2007-04-06 00:00:00,103
2007-04-07 00:00:00,116
2007-04-08 00:00:00,120
2007-04-09 00:00:00,99.7
2007-04-10 00:00:00,78.3
2007-04-11 00:00:00,59.1
2007-04-12 00:00:00,70.7
2007-04-13 00:00:00,106
2007-04-14 00:00:00,126
2007-04-15 00:00:00,131
2007-04-16 00:00:00,125
2007-04-17 00:00:00,102
2007-04-18 00:00:00,96.8
2007-04-19 00:00:00,83.8
2007-04-20 00:00:00,78.9
2007-04-21 00:00:00,84.8
2007-04-22 00:00:00,89.9
2007-04-23 00:00:00,56.6
2007-04-24 00:00:00,57.1
2007-04-25 00:00:00,65.9
2007-04-26 00:00:00,64.2
2007-04-27 00:00:00,88.2
2007-04-28 00:00:00,121
2007-04-29 00:00:00,134
2007-04-30 00:00:00,137
2007-05-01 00:00:00,95.0
2007-05-02 00:00:00,94.3
2007-05-03 00:00:00,138
2007-05-04 00:00:00,150
2007-05-05 00:00:00,154
2007-05-06 00:00:00,149
2007-05-07 00:00:00,139
2007-05-08 00:00:00,136
2007-05-09 00:00:00,146
2007-05-10 00:00:00,160
2007-05-11 00:00:00,168
2007-05-12 00:00:00,166
2007-05-13 00:00:00,148
2007-05-14 00:00:00,138
2007-05-15 00:00:00,133
2007-05-16 00:00:00,147
2007-05-17 00:00:00,146
2007-05-18 00:00:00,140
2007-05-19 00:00:00,134
2007-05-20 00:00:00,134
2007-05-21 00:00:00,129
2007-05-22 00:00:00,123
2007-05-23 00:00:00,116
2007-05-24 00:00:00,105
2007-05-25 00:00:00,98.1
2007-05-26 00:00:00,102
2007-05-27 00:00:00,115
2007-05-28 00:00:00,126
2007-05-29 00:00:00,120
2007-05-30 00:00:00,117
2007-05-31 00:00:00,113
2007-06-01 00:00:00,111
2007-06-02 00:00:00,108
2007-06-03 00:00:00,115
2007-06-04 00:00:00,129
2007-06-05 00:00:00,152
2007-06-06 00:00:00,153
2007-06-07 00:00:00,144
2007-06-08 00:00:00,138
2007-06-09 00:00:00,137
2007-06-10 00:00:00,130
2007-06-11 00:00:00,122
2007-06-12 00:00:00,116
2007-06-13 00:00:00,108
2007-06-14 00:00:00,102
2007-06-15 00:00:00,97.5
2007-06-16 00:00:00,89.6
2007-06-17 00:00:00,85.4
2007-06-18 00:00:00,75.0
2007-06-19 00:00:00,69.0
2007-06-20 00:00:00,65.4
2007-06-21 00:00:00,63.1
2007-06-22 00:00:00,63.5
2007-06-23 00:00:00,58.8
2007-06-24 00:00:00,56.1
2007-06-25 00:00:00,52.7
2007-06-26 00:00:00,50.0
2007-06-27 00:00:00,58.0
2007-06-28 00:00:00,71.0
2007-06-29 00:00:00,67.3
2007-06-30 00:00:00,58.0
2007-07-01 00:00:00,49.8
2007-07-02 00:00:00,40.3
2007-07-03 00:00:00,36.4
2007-07-04 00:00:00,36.9
2007-07-05 00:00:00,40.3
2007-07-06 00:00:00,40.8
2007-07-07 00:00:00,38.4
2007-07-08 00:00:00,32.3
2007-07-09 00:00:00,27.8
2007-07-10 00:00:00,24.1
2007-07-11 00:00:00,21.8
2007-07-12 00:00:00,16.9
2007-07-13 00:00:00,14.4
